pixel_id,row,col,valid,split_label,raw_min,raw_max,scaled_min,scaled_max,brightness_mean_band,spectrum_l2_norm,zero_band_count,nonfinite_band_count,negative_band_count,gt1_band_count,duplicate_group_size_valid,constant_spectrum,purity_max_A_ref,entropy_normalized_A_ref,dominant_reference_material,adjacent_original_band_difference_rms_proxy,spatial_neighbor_rmse_proxy,rmse_reference,rmse_fcls,sam_reference_radians,sam_fcls_radians,fcls_armse_vs_reference,fcls_kkt_max_violation,flag_brightness,flag_reference_rmse,flag_fcls_rmse,A_fcls_tree,A_fcls_water,A_fcls_dirt,A_fcls_road,A_fcls_minus_reference_tree,A_fcls_minus_reference_water,A_fcls_minus_reference_dirt,A_fcls_minus_reference_road
6798,98,67,True,1,33,3165,0.0066,0.633,0.3550383838383839,5.546355769331787,0,0,0,0,1,False,0.6127689104763955,0.48149470314360027,dirt,0.011785388606888809,0.021551411800793386,0.03950363194501875,0.036339652615604685,0.03880961849080044,0.06051523598428524,0.06248145979106218,4.440892098500626e-16,True,False,False,0.2988689616902152,0.0,0.7011310383097848,0.0,-0.08836212783338931,0.0,0.08836212783338937,0.0
6799,99,67,True,1,41,3255,0.0082,0.651,0.3471353535353535,5.380499292816606,0,0,0,0,1,False,0.6860463071410687,0.4488423620125953,dirt,0.013415505762802793,0.015752062717112037,0.023323184680959737,0.02241756024574243,0.04018549335313747,0.0462442457586901,0.025959807341443274,1.3322676295501878e-15,True,False,False,0.2772409812400695,0.0,0.7227590187599304,0.0,-0.03671271161886175,0.0,0.03671271161886169,0.0
6800,0,68,True,1,138,2645,0.0276,0.529,0.4016353535353535,5.759111233515116,0,0,0,0,1,False,0.9049359241246996,0.2564861128905798,road,0.010088297358312936,0.06123004417262967,0.0189210761066999,0.011543709275131727,0.027800791318970987,0.02820562222322988,0.027233250336972555,1.1969591984239969e-14,True,False,False,0.014946744259174083,0.03692151592766019,0.08312058331077124,0.8650111565023945,-6.43446509055786e-05,0.03692151592766019,0.003067596345550483,-0.039924767622305124
6801,1,68,True,1,235,2969,0.047,0.5938,0.44056969696969694,6.333689850316323,0,0,0,0,1,False,0.8340275498191142,0.3242039975324839,road,0.011564100062538813,0.04692203152569946,0.02892094608671454,0.026764077573570317,0.024575428611043823,0.03324944275051757,0.07801885609626458,-0.0,True,False,False,0.0,0.0,0.0556371257687136,0.9443628742312864,0.0,0.0,-0.1103353244121722,0.1103353244121722
6802,2,68,True,1,213,3213,0.0426,0.6426,0.43882323232323234,6.361288721634948,0,0,0,0,1,False,0.6445556108892321,0.6415758988420088,road,0.011981378714381576,0.046515906964135975,0.05392070780893782,0.04297510979487768,0.0297804397421492,0.06266384138941947,0.0862615242869814,8.881784197001252e-16,True,False,False,0.0,0.0,0.2823320931474522,0.7176679068525478,-0.140830043463012,0.0,0.06771774749969622,0.0731122959633157
6803,3,68,True,1,201,3311,0.0402,0.6622,0.4364858585858586,6.405217826116454,0,0,0,0,1,False,0.4451632382111355,0.764751882335794,road,0.013882547612204626,0.05081322203709742,0.07049152821356443,0.05677234049885674,0.040473021977169524,0.08381630746459769,0.11956601156418513,3.552713678800501e-15,True,False,False,0.0,0.0,0.4954234596874224,0.5045765403125776,-0.1895912488823455,-0.002867606320628808,0.13304555310153215,0.05941330210144208
6804,4,68,True,1,211,3341,0.0422,0.6682,0.44464444444444445,6.590633286718356,0,0,0,0,1,False,0.4141612586077023,0.796884885489038,dirt,0.01285942934491741,0.05260468681455091,0.09370735159883532,0.07621605533459691,0.04252640077999689,0.10606653534408197,0.16161543891398933,3.552713678800501e-15,True,False,True,0.0,0.0,0.6137182613856764,0.3862817386143236,-0.24839672739263916,-0.005258492550425815,0.1995570027779741,0.054098217165090834
6805,5,68,True,1,156,3587,0.0312,0.7174,0.4575878787878787,6.89049374718532,0,0,0,0,1,False,0.5106192664130932,0.757148497741482,dirt,0.012904405926182439,0.0507409776592573,0.12437150375365787,0.1032371449950871,0.04311609690724105,0.12742975971649642,0.2017061387857549,3.552713678800501e-15,True,False,True,0.0,0.0,0.7762799227480477,0.22372007725195225,-0.3005770318754041,-0.007136045696642623,0.2656606563349545,0.04205242123709213
6806,6,68,True,1,114,3806,0.0228,0.7612,0.4645282828282828,7.075295598065145,0,0,0,0,1,False,0.6065892117487715,0.6518032298172325,dirt,0.012845160717023118,0.04796094039153883,0.14095098923253524,0.11864793356031146,0.05118859112554638,0.1342175413844652,0.20922801409758426,1.7763568394002505e-15,True,False,True,0.0,0.0,0.888558817428569,0.11144118257143099,-0.3072877121607361,-0.007984925334234632,0.28196960567979756,0.03330303181517333
6807,7,68,True,1,102,3648,0.0204,0.7296,0.4425272727272728,6.672071912082483,0,0,0,0,1,False,0.5742999691135521,0.7449623947828277,dirt,0.013407254064067757,0.03867398909753208,0.11474211181923452,0.08857214217744937,0.03958614203640304,0.11806374409308133,0.18721365124255693,3.552713678800501e-15,True,False,True,0.0,0.0,0.824447050677066,0.17555294932293392,-0.2726092343350064,-0.027846881808434802,0.25014708156351395,0.050309034579927164
6808,8,68,True,1,97,3417,0.0194,0.6834,0.4236696969696969,6.354312264911129,0,0,0,0,1,False,0.3844106443276777,0.7882876902691923,tree,0.013303494817489658,0.0440154394499079,0.08891709279196072,0.07644123648184187,0.035950910406932296,0.11191171638660594,0.1813790451886633,3.552713678800501e-15,True,False,True,0.12614641050750156,0.0,0.5576311389896393,0.3162224505028591,-0.25826423382017616,0.0,0.25471637234865946,0.003547861471516478
6809,9,68,True,1,57,3567,0.0114,0.7134,0.4262717171717172,6.493691631113999,0,0,0,0,1,False,0.4703155424588295,0.7324435146895786,dirt,0.012797860398099,0.037597950467526176,0.10332573417807875,0.08855863052598446,0.0342355073685947,0.12559904669324945,0.22520739334945578,5.329070518200751e-15,True,False,True,0.08562469056117847,0.0,0.805152768608308,0.10922254083051353,-0.2994738163160714,-0.002720755329291411,0.3348372261494785,-0.03264265450411569
6810,10,68,True,1,39,3567,0.0078,0.7134,0.4274444444444445,6.548969769360674,0,0,0,0,1,False,0.5278776084631074,0.6885002479040432,dirt,0.013329773883861341,0.035518837328974574,0.11167889454461787,0.0933950632379075,0.035006168795316976,0.1311745655366282,0.2359939862292321,5.329070518200751e-15,True,False,True,0.07437615614980458,0.0,0.8827338386378658,0.04289000521232966,-0.3091323645202798,-0.011872225994996157,0.3548562301747584,-0.03385163965948229
6811,11,68,True,1,43,3867,0.0086,0.7734,0.42283333333333334,6.680805481377227,0,0,0,0,1,False,0.6304738675031112,0.6226089584700459,tree,0.015909287724390302,0.05193838264380732,0.13820012436473122,0.1257816452643176,0.040740598859702486,0.156380700316822,0.2734545772132614,8.881784197001252e-15,True,False,True,0.2885634511906101,0.0,0.6998697052594578,0.011566843549932093,-0.3419104163125011,0.0,0.4197076192210003,-0.07779720290849927
6812,12,68,True,1,1,3951,0.0002,0.7902,0.39856868686868696,6.487439911089735,0,0,0,0,1,False,0.7793958741864854,0.48122422743894183,tree,0.018981572710502746,0.0701540897885131,0.136588455230367,0.1277149166073438,0.05820082318828814,0.1488103178346828,0.23424817369205247,-0.0,True,False,True,0.4901479937713325,0.0,0.5098520062286674,0.0,-0.28924788041515287,0.0,0.36140992110262893,-0.07216204068747609
6813,13,68,True,1,16,3798,0.0032,0.7596,0.41409292929292923,6.457899311695716,0,0,0,0,1,False,0.5770680393796304,0.491396881427238,dirt,0.015201261755997729,0.060861914580642267,0.10653964164570547,0.09419025831502839,0.047161912549097025,0.13185531201252496,0.20081883917715335,5.329070518200751e-15,True,False,True,0.13893123467601798,0.0,0.861068765323982,0.0,-0.2840007259443517,0.0,0.28400072594435166,0.0
6814,14,68,True,1,21,3945,0.0042,0.789,0.4431313131313131,6.755180796988338,0,0,0,0,1,False,0.9017541645968989,0.23170511561009738,dirt,0.012575727536684431,0.036416411262126046,0.09462062272476363,0.08527921752613639,0.04047621087110875,0.06198563070179042,0.06019524353023707,1.7763568394002505e-15,True,False,True,0.0,0.0,0.9480929205234839,0.05190707947651607,-0.09824583540310104,0.0,0.046338755926584985,0.05190707947651607
6815,15,68,True,1,39,3834,0.0078,0.7668,0.4302707070707071,6.571480472465851,0,0,0,0,1,False,0.8049352818611036,0.35597351643531494,dirt,0.013765508736302876,0.03195321217180466,0.09142607322271623,0.0775992237177373,0.03305430999250917,0.08280330976266366,0.13793158496625615,-0.0,True,False,True,0.0,0.0,1.0,0.0,-0.19506471813889634,0.0,0.19506471813889636,0.0
6816,16,68,True,1,17,3697,0.0034,0.7394,0.4007616161616161,6.202183041478218,0,0,0,0,1,False,0.6411767559818167,0.4779576111705045,dirt,0.012300393989937574,0.04974952803544253,0.08223658872966579,0.07145314906681635,0.03502163055917434,0.10376526993515416,0.16017716957952624,3.552713678800501e-15,True,False,True,0.13153966092516778,0.0,0.8684603390748322,0.0,-0.22575816390717968,-0.001525419185835854,0.22728358309301555,0.0
6817,17,68,True,1,43,3251,0.0086,0.6502,0.3539575757575758,5.6264426843255055,0,0,0,0,1,False,0.6481069816256896,0.5818330459604157,tree,0.0129940025613397,0.05861955910634436,0.0654815873946984,0.06058360798092501,0.0315069488189368,0.080078034456221,0.12085405784317284,8.881784197001252e-16,True,False,False,0.5028977661416626,0.0,0.48474694399740575,0.012355289860931708,-0.145209215484027,-0.0008387903229280637,0.18850426822586336,-0.042456262418908264
6818,18,68,True,1,35,3122,0.007,0.6244,0.36907272727272733,5.682754444809313,0,0,0,0,1,False,0.4632797161908695,0.7154681423379388,dirt,0.01105747223861278,0.05180801765252973,0.061361274210544804,0.04849362512564343,0.03815510791536417,0.07430855836864127,0.08708391485995103,1.7763568394002505e-15,True,False,False,0.3275187191202649,0.0,0.5900189230521926,0.08246235782754252,-0.11607465300510311,-0.024586041868665677,0.12673920686132312,0.01392148801244579
6819,19,68,True,1,4,3266,0.0008,0.6532,0.3829292929292929,5.7362380703733,0,0,0,0,1,False,0.3664107924677623,0.7903351558179387,tree,0.011863747840396508,0.049233145206917746,0.043423736374639275,0.038272521116863426,0.0263435141186114,0.06009216485510878,0.08365841699901418,8.881784197001252e-16,True,False,False,0.24899339206158494,0.0,0.44919123019413126,0.3018153777442838,-0.11741740040617737,0.0,0.11918453860945932,-0.0017671382032817817
6820,20,68,True,1,19,3503,0.0038,0.7006,0.4096323232323232,5.993509028941226,0,0,0,0,1,False,0.5194119343399266,0.5671712332184129,dirt,0.012549168937648464,0.044284803335940495,0.021671411624200814,0.019002581193858045,0.026238473936990307,0.029637725214322338,0.02963310213744918,8.881784197001252e-16,True,False,False,0.0,0.0,0.49453907485804843,0.5054609251419516,-0.02351140928274981,0.0,-0.024872859481878173,0.048384268764627925
6821,21,68,True,1,42,3356,0.0084,0.6712,0.40559797979797985,5.8969477935623615,0,0,0,0,1,False,0.6009760808967993,0.48518837970135864,road,0.01311268714270893,0.03794836785484911,0.014282650504736883,0.014105285121646492,0.03262857092150099,0.03269853813993887,0.01597422787572288,5.551115123125783e-16,True,False,False,0.0,0.0,0.376432949392915,0.623567050607085,0.0,0.0,-0.02259096971028568,0.022590969710285624
6822,22,68,True,1,81,3061,0.0162,0.6122,0.39886666666666665,5.836554277996565,0,0,0,0,1,False,0.5460296976250276,0.4969389820792493,dirt,0.01097740336397386,0.037840842829665156,0.013034732749144668,0.012822757287640003,0.029325487658970216,0.029415751099171314,0.016666887987500593,2.220446049250313e-16,True,False,False,0.0,0.0,0.522459158590551,0.477540841409449,0.0,0.0,-0.02357053903447659,0.023570539034476534
6823,23,68,True,1,62,3061,0.0124,0.6122,0.3866838383838384,5.784062347520123,0,0,0,0,1,False,0.7969966351287184,0.4566339500827307,dirt,0.009752001766895783,0.07111262706249659,0.021194395980617092,0.018427821534544732,0.029602843722273134,0.03700177860506116,0.04343950862394212,4.440892098500626e-16,True,False,False,0.006400705700407406,0.0,0.8595560235230887,0.13404327077650396,-0.060240426435352615,0.0,0.06255938839437025,-0.002318961959017596
6824,24,68,True,1,37,2915,0.0074,0.583,0.3443777777777778,5.368047935702512,0,0,0,0,1,False,0.5071531947550096,0.6409917303742909,tree,0.014315421127276769,0.08383398529471092,0.039149035913482656,0.03708557048291703,0.05358259346157885,0.06779501782788087,0.06311556353268113,1.3322676295501878e-15,True,False,False,0.431395475952443,0.0,0.5244431296258338,0.04416139442172312,-0.07575771880256665,0.0,0.09839930843687167,-0.02264158963430503
6825,25,68,True,1,13,3205,0.0026,0.641,0.31452929292929294,5.263878889184287,0,0,0,0,1,False,0.9023046617510164,0.2772514259465565,tree,0.017489196665370313,0.05311918248771354,0.05972585350081929,0.057353175980668886,0.06338075223803337,0.08245000689161136,0.08987948528586985,3.552713678800501e-15,True,False,False,0.8003162653123775,0.0,0.1785227810346086,0.02116095365301385,-0.10198839643863888,0.0,0.14240217924073828,-0.04041378280209931
6826,26,68,True,1,20,3178,0.004,0.6356,0.2997575757575757,5.107452413875238,0,0,0,0,1,False,0.9424778267100781,0.1663050151701144,tree,0.015768979610257538,0.028954107801046784,0.04952304951239315,0.04779533757085679,0.04550149665734938,0.06168200451741843,0.053392188649912846,-0.0,False,False,False,0.8682796575932914,0.0,0.13172034240670855,0.0,-0.07419816911678667,0.0,0.07675290395127538,-0.0025547348344887
6827,27,68,True,1,34,3140,0.0068,0.628,0.3135737373737374,5.214169187895613,0,0,0,0,1,False,0.8255756152853341,0.333863252106959,tree,0.014754809732978949,0.028595907784380235,0.04919651701850958,0.04714077488732729,0.03239240722273644,0.057901034774089304,0.05676195142760553,2.6645352591003757e-15,True,False,False,0.7453020937496515,0.0,0.25469790625034855,0.0,-0.08027352153568257,0.0,0.08027352153568265,0.0
6828,28,68,True,1,35,3198,0.007,0.6396,0.34043131313131314,5.479437390827639,0,0,0,0,1,False,0.6511386702042151,0.46652350657781094,tree,0.013200388494671526,0.0360430632249253,0.056046226230135755,0.052676122735377334,0.035194041173556075,0.07114668318477652,0.07720702442179657,1.7763568394002505e-15,True,False,False,0.5419514491564397,0.0,0.4580485508435604,0.0,-0.10918722104777545,0.0,0.1091872210477755,0.0
6829,29,68,True,1,33,3407,0.0066,0.6814,0.36695353535353537,5.907974651265864,0,0,0,0,1,False,0.6667995725160978,0.4590814354314448,tree,0.013837414906045531,0.03154466983992979,0.08671002811235888,0.08053572300445674,0.02433319063836741,0.0983513045603881,0.12961264474144263,3.552713678800501e-15,True,False,True,0.4834996124677038,0.0,0.5165003875322962,0.0,-0.183299960048394,0.0,0.183299960048394,0.0
6830,30,68,True,1,36,3705,0.0072,0.741,0.38870101010101016,6.220003376204872,0,0,0,0,1,False,0.5994027715882091,0.4856494394047469,tree,0.01465497202754769,0.030515329652341678,0.10391962236140409,0.09514104708746665,0.03240479963741515,0.1206293524053919,0.16860891408309353,5.329070518200751e-15,True,False,True,0.3609537585548982,0.0,0.6390462414451018,0.0,-0.2384490130333109,0.0,0.23844901303331073,0.0
6831,31,68,True,1,35,3849,0.007,0.7698,0.41799191919191925,6.521536720743049,0,0,0,0,1,False,0.607156686635077,0.48330497330839456,dirt,0.013877197677651474,0.033470690954223774,0.10734548480868206,0.0938373807311427,0.03204047338748697,0.1296981039058386,0.21026572085420234,5.329070518200751e-15,True,False,True,0.09548267923075471,0.0,0.9045173207692453,0.0,-0.29736063413416824,0.0,0.29736063413416824,0.0
6832,32,68,True,1,34,3628,0.0068,0.7256,0.40576969696969695,6.392590417037526,0,0,0,0,1,False,0.5072043257351877,0.4999251182046132,dirt,0.013576148013033555,0.035015883355917723,0.10704550896797856,0.09578846536470947,0.02789170899190168,0.12682643374644423,0.1927339875504261,1.7763568394002505e-15,True,False,True,0.2202286551407524,0.0,0.7797713448592476,0.0,-0.2725670191240598,0.0,0.2725670191240599,0.0
6833,33,68,True,1,43,3493,0.0086,0.6986,0.38138888888888883,6.121168015991719,0,0,0,0,1,False,0.633528665267733,0.47396205331891733,tree,0.014909339698873666,0.04549289778764583,0.09947717770427562,0.09168014574018851,0.029539459999807696,0.11396711084272267,0.15571695774353442,-0.0,True,False,True,0.41331163173534846,0.0,0.5866883682646515,0.0,-0.22021703353238453,0.0,0.22021703353238448,0.0
6834,34,68,True,1,30,3370,0.006,0.674,0.34041414141414134,5.597706058735131,0,0,0,0,1,False,0.7783718699096528,0.3815646486046303,tree,0.015927058092666684,0.04313785828884778,0.0732191597215824,0.06933655007692208,0.03532638975756594,0.08246281723059949,0.09489207761732782,3.552713678800501e-15,True,False,True,0.6441742067814674,0.0,0.3558257932185326,0.0,-0.13419766312818537,0.0,0.13419766312818543,0.0
6835,35,68,True,1,14,3094,0.0028,0.6188,0.29949090909090903,5.046365916181663,0,0,0,0,1,False,0.8880444941049458,0.25289316155456637,tree,0.014861231615455207,0.0366724240968695,0.04159683797593572,0.04014653899283322,0.03637204753283095,0.05223245023187439,0.04391681553568969,1.7763568394002505e-15,False,False,False,0.8259367379581359,0.0,0.174063262041864,0.0,-0.062107756146809856,0.0,0.06210775614680976,0.0
6836,36,68,True,1,15,2767,0.003,0.5534,0.2607333333333334,4.4294710925797895,0,0,0,0,1,False,0.911891643908301,0.21506201929033178,tree,0.014389618765107309,0.04968284289396904,0.015343134893849628,0.015008163971732807,0.047743337390922486,0.04767460043440129,0.00697354530992903,7.875644580934704e-15,False,False,False,0.9161593169241573,0.007009515921654941,0.07683116715418764,0.0,0.004267673015856288,0.007009515921654941,-0.011277188937511451,0.0
6837,37,68,True,1,14,3061,0.0028,0.6122,0.31667878787878784,5.1813131076977,0,0,0,0,1,False,0.7267470820474355,0.42304686993693996,tree,0.013795673792338503,0.049907799134625334,0.040928532264879997,0.039222772713388324,0.035944805247453325,0.05536641212416503,0.04716175819137049,1.7763568394002505e-15,True,False,False,0.660050283987839,0.0,0.339949716012161,0.0,-0.0666967980595965,0.0,0.06669679805959661,0.0
6838,38,68,True,1,42,3303,0.0084,0.6606,0.3814333333333334,5.90522291873897,0,0,0,0,1,False,0.6616215270116729,0.4616292781562628,dirt,0.011121898011788069,0.04213792539744092,0.05848326810510004,0.05142710945078237,0.02680571344168934,0.0766615547828954,0.11232574323672716,-0.0,True,False,False,0.1795258834993097,0.0,0.8204741165006904,0.0,-0.15885258948901754,0.0,0.15885258948901748,0.0
6839,39,68,True,1,37,3411,0.0074,0.6822,0.405339393939394,6.198455691541241,0,0,0,0,1,False,0.8452089593853633,0.3108505700176616,dirt,0.01133774273197316,0.03721802878028914,0.06058714794491863,0.050499843115787396,0.026861150749892527,0.06554114284532066,0.10945379448553189,-0.0,True,False,False,0.0,0.0,1.0,0.0,-0.15479104061463667,0.0,0.15479104061463667,0.0
6840,40,68,True,1,42,3738,0.0084,0.7476,0.43352727272727276,6.569602411105256,0,0,0,0,1,False,1.0,-0.0,dirt,0.010552676170478009,0.03745803705018002,0.07013415081065458,0.06898121895766308,0.031937619309195114,0.046896829466944956,0.09015875691470061,-0.0,True,False,True,0.0,0.0,0.8724962632045313,0.12750373679546867,0.0,0.0,-0.12750373679546867,0.12750373679546867
6841,41,68,True,1,37,3453,0.0074,0.6906,0.42844747474747474,6.480532259004657,0,0,0,0,1,False,0.9557128193912695,0.13080735384545736,dirt,0.010169073275478512,0.03376621266984714,0.06422114228649206,0.06347985154027351,0.04317488966077397,0.05301954350071268,0.0692643825135232,1.7763568394002505e-15,True,False,True,0.0,0.0,0.8577581902512472,0.14224180974875283,0.0,0.0,-0.09795462914002229,0.0979546291400224
6842,42,68,True,1,32,3302,0.0064,0.6604,0.39981515151515157,6.06721861481849,0,0,0,0,1,False,0.9474571606156023,0.14855104880644537,dirt,0.010197003079085136,0.036182245683189396,0.04033356203701268,0.03558905904955134,0.024769417632446337,0.03189187905061831,0.03679893811290988,8.881784197001252e-16,True,False,False,0.0,0.0,0.9989825149427165,0.0010174850572834404,-0.052542839384397744,0.0,0.05152535432711425,0.0010174850572834404
6843,43,68,True,1,44,3165,0.0088,0.633,0.39541919191919195,5.970232595133961,0,0,0,0,1,False,0.8797497243328106,0.31602259472949834,dirt,0.009622228538716074,0.03858249647186616,0.03758264390360907,0.03163513888731002,0.031514308278400294,0.04606311169779209,0.0594702062101727,8.881784197001252e-16,True,False,False,0.0,0.0,0.960327976357727,0.03967202364227296,-0.08723345292016578,0.0,0.08057825202491642,0.00665520089524943
6844,44,68,True,1,28,3311,0.0056,0.6622,0.43805151515151525,6.487792737133331,0,0,0,0,1,False,0.7061524045643921,0.5082622339825681,dirt,0.009998379355855118,0.050013768363771,0.06368217156481944,0.05875250269768589,0.047572336749814204,0.06039957128503286,0.09299034393913753,-0.0,True,False,False,0.0,0.0,0.5929184018146124,0.4070815981853876,-0.031006931416245147,0.0,-0.11323400274977968,0.1442409341660249
6845,45,68,True,1,32,3020,0.0064,0.604,0.41056060606060607,6.07420377992046,0,0,0,0,1,False,0.4595861416170121,0.7542564270992783,dirt,0.010679738784858952,0.04255307080300211,0.050815985563728724,0.042797724739925116,0.04238316131500488,0.0729540156138845,0.10542539922443647,1.7763568394002505e-15,True,False,False,0.0453900535904585,0.0,0.6033799850210244,0.3512299613885171,-0.15388184441704206,0.0,0.1437938434040123,0.010088001013029813
6846,46,68,True,1,30,2941,0.006,0.5882,0.3841505050505051,5.768172802543281,0,0,0,0,1,False,0.44070170981979856,0.76466690502665,tree,0.011928255616446273,0.06394681584485934,0.05455926968280581,0.04911058603326206,0.05142624099760579,0.0817137529144768,0.09587963632743111,2.6645352591003757e-15,True,False,False,0.3051242502498421,0.0,0.3535716264104316,0.34130412333972643,-0.13557745956995648,0.0,0.13561109827044557,-3.3638700488947126e-05
6847,47,68,True,1,10,3140,0.002,0.628,0.43281111111111104,6.404850821057428,0,0,0,0,1,False,0.5471155062009702,0.4967926467435748,road,0.012729565827389643,0.07695306359747085,0.09587625035291591,0.08367685595332781,0.06737660986729142,0.12881747346526184,0.16243240928137567,3.552713678800501e-15,True,False,True,0.20033435706872063,0.0,0.1965060906988158,0.6031595522324636,-0.25255013673030935,0.0,0.1965060906988158,0.05604404603149349
6848,48,68,True,1,33,2836,0.0066,0.5672,0.3547737373737374,5.3702609471048985,0,0,0,0,1,False,0.5917591080043734,0.5402629066985374,tree,0.01123356691532238,0.053779400142963465,0.04518113672264573,0.03759989440320324,0.048118662536358665,0.06417558664756555,0.041751289250444544,8.881784197001252e-16,True,False,False,0.5426452181636601,0.0,0.0016194374617717888,0.4557353443745682,-0.0491138898407133,-0.017665467274798372,0.0016194374617717888,0.06515991965374007
6849,49,68,True,1,13,2595,0.0026,0.519,0.33554343434343437,5.038770389688342,0,0,0,0,1,False,0.5474075365899157,0.49675270392167836,tree,0.01057540445974429,0.040550803975168796,0.016470099937686982,0.016448373171254645,0.04289640648791477,0.042408293830404835,0.003555877828781097,4.440892098500626e-16,True,False,False,0.5498624442870489,0.0,0.0033298046930734797,0.44680775101987774,0.0024549076971331907,0.0,0.0033298046930734797,-0.005784712390206614
6850,50,68,True,1,31,2316,0.0062,0.4632,0.3026525252525253,4.531261343158216,0,0,0,0,1,False,0.47930511048045876,0.7081915380476763,tree,0.009818559087977345,0.036663423776951115,0.036165383310514054,0.012078447548297868,0.038773922242511444,0.03751468612842268,0.06398826240306665,1.0824674490095276e-15,True,False,False,0.45115301248136574,0.09712732484425807,0.12651188858550197,0.3252077740888742,-0.028152097999093018,0.09376737451361425,0.01536106268271377,-0.08097633919723501
6851,51,68,True,1,14,2444,0.0028,0.4888,0.299859595959596,4.494824103343756,0,0,0,0,1,False,0.3692872568002504,0.7888632460739241,tree,0.009967465022479836,0.03291393221182038,0.04626371995496473,0.008342163511688797,0.02631160475798047,0.0261084249174828,0.07728332559856407,3.875372245332187e-15,False,False,False,0.33832776077924037,0.12499410688393137,0.3323925347073813,0.204285597629447,-0.030959496021010002,0.12499410688393137,-0.009020078607404447,-0.08501453225551694
6852,52,68,True,1,54,2694,0.0108,0.5388,0.3407727272727273,5.090391643086021,0,0,0,0,1,False,0.5718942331040616,0.7065338946823644,dirt,0.012133124822102423,0.040479841733536914,0.020301068498004376,0.009459897192441495,0.026511824016647294,0.02614878710165017,0.028644566525763453,3.9065972678997696e-15,True,False,False,0.21791971881511854,0.043884468922215314,0.5450637413467629,0.19313207091590318,0.007139915973028127,0.043884468922215314,-0.02683049175729868,-0.024193893137944872
6853,53,68,True,1,33,2838,0.0066,0.5676,0.3419565656565657,5.013256709964093,0,0,0,0,1,False,0.49212935481117903,0.6569236540130944,dirt,0.008986976331878458,0.05997569910956595,0.04489839189875402,0.00977037953465242,0.026579196455825342,0.0274231237723953,0.07166647035308968,3.882311139236094e-15,True,False,False,0.06800742583941796,0.11414466972200338,0.47151018771410663,0.346337716724472,-0.009907179188728785,0.11414466972200338,-0.0206191670970724,-0.08361832343620218
6854,54,68,True,1,17,2658,0.0034,0.5316,0.2861232323232323,4.16016145840519,0,0,0,0,1,False,0.5337176943229952,0.7674684617404176,road,0.012165162534351086,0.07144971152454786,0.09111136290790858,0.012383306193119047,0.04248238078161279,0.04188886533901881,0.1504914425606746,6.647460359943125e-15,False,False,False,0.07629801247161709,0.2762937668419883,0.2947190406121668,0.35268918007422795,-0.029083777691585183,0.23715444351376244,-0.027042151573409834,-0.18102851424876726
6855,55,68,True,1,6,2406,0.0012,0.4812,0.2840030303030303,4.206257704896361,0,0,0,0,1,False,0.5060266509181344,0.6669635048013256,road,0.011619973961752015,0.06928549787790572,0.06960663798767852,0.015114147753868193,0.04705607638659594,0.05055119448292656,0.13545898723089464,8.049116928532385e-16,False,False,False,0.3377443783258644,0.18940783372663786,0.14040406090100377,0.33244372704649394,-0.06818258046110748,0.18940783372663786,0.05235767060611002,-0.17358292387164043
6856,56,68,True,1,12,2257,0.0024,0.4514,0.21778787878787878,3.514919162655096,0,0,0,0,1,False,0.805610275008215,0.4038489116536915,tree,0.01465749130247231,0.07069321445577618,0.07356702830507615,0.024659014171249383,0.09647251222221889,0.09884333680040606,0.14535281788728585,7.480127628411992e-15,False,False,False,0.6404172489763573,0.24334931652360375,0.027876516678085772,0.08835691782195312,-0.1651930260318577,0.22198147335051027,0.027876516678085772,-0.0846649639967384
6857,57,68,True,1,35,2619,0.007,0.5238,0.251269696969697,4.208079994486797,0,0,0,0,1,False,0.9177154609649916,0.20508909558132396,tree,0.013967985373152976,0.05388967959584206,0.031433858441095155,0.024620165278327704,0.08187539771418466,0.08240924518314063,0.03942825601022047,1.3739009929736312e-15,False,False,False,0.8728134572262862,0.06241388826663313,0.0,0.06477265450708064,-0.04490200373870534,0.06241388826663313,0.0,-0.017511884527927735
6858,58,68,True,1,15,2709,0.003,0.5418,0.240910101010101,4.199113244483887,0,0,0,0,1,False,1.0,-0.0,tree,0.014881266833307663,0.03929270267498029,0.028767934857544752,0.02436553129835199,0.08115110356266735,0.08172636326533485,0.036413619216021056,1.5265566588595902e-16,False,False,False,0.9485033658496135,0.05149663415038652,0.0,0.0,-0.05149663415038652,0.05149663415038652,0.0,0.0
6859,59,68,True,1,14,3099,0.0028,0.6198,0.26421212121212123,4.69880711670526,0,0,0,0,1,False,1.0,-0.0,tree,0.015775170363580865,0.04989218433054541,0.03589156194576604,0.03589156194576604,0.09023052727877684,0.09023052727877684,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6860,60,68,True,1,30,3457,0.006,0.6914,0.28404747474747477,5.157562963260846,0,0,0,0,1,False,1.0,-0.0,tree,0.019613647786354778,0.06613811001684229,0.06661885311785459,0.06661885311785459,0.11716060724786694,0.11716060724786694,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
